"data.hotel.1.","buss_service","clean","frontdesk","value","rooms","location"
"1","232864",NA,0.443802305449384,0.888888888888889,0.684037699116489,0.747426937387283,0.658145181714418
"1","232865",0.512603904357705,0.608922595374675,0.769236458870589,0.837651846635725,0.785036895000351,0.322040843639505
"1","232866",NA,0.581412971925633,0.816496580927726,0.779469167383032,0.792331134404013,0.766590768288938
"1","232868",0.4,0.598000742098571,0.353161207011008,0.727786478304768,0.634970609261899,0.354832766961919
"1","232869",0.733673982066778,0.583455875085406,0.424349299776112,0.598264723482874,0.664354179240761,0.383191585440216
"1","232870",0.421637021355784,0.589628415280372,0.542857142857143,0.785294659888185,0.877320223374531,0.405125355050579
"1","232871",0.673753007939721,0.582231962668827,0.628071142000039,0.710572358137244,0.740974698414366,0.513191739405062
"1","232872",NA,0.67456802237189,NA,0.647114113525542,0.834969773095234,0.708749307862342
"1","232873",0.617213399848368,0.706240091002063,0.702731220902536,0.748350230214114,0.750622432270277,0.777792535607071
"1","232874",NA,0.647951595291863,NA,0.927633657043917,0.802242280951047,0.801486172683619
"1","232875",0.334496804002836,0.671509167669935,0.891891891891892,0.835132140840622,0.680296323736303,0.480180836079512
"1","232877",NA,0.690376569037657,0.545544725589981,0.697287532063345,0.622004032684878,0.592132903418386
"1","232878",0.405553552826906,0.643863765192084,0.563382640840131,0.753896335772239,0.568227097442518,0.463609544025271
"1","232879",1,0.52373228901219,0.846153846153846,0.869259282115118,0.71348418227107,0.727956068860419
"1","232880",1,0.611342598734281,0.489897948556636,0.555647173710037,0.650923671455396,0.380175470102781
"1","232881",-0.5,0.646783426072256,0.516397779494322,0.786203701497638,0.768763248541491,0.488113287451789
"1","232882",0.221124240875565,0.490614694461878,0.184236329445997,0.592594475155713,0.601350358661436,0.293207490435777
"1","232883",0.545524751046712,0.592115217209019,0.547247076888545,0.709848002000207,0.73526550025184,0.472121020089568
"1","232884",NA,NA,NA,NA,NA,NA
"1","232885",0.699066569918035,0.759840473477134,0.728701383252979,0.772149791898813,0.841359760950772,0.472706821844286
"1","232886",0.454545454545455,0.65064158614083,0.65969490555942,0.628246065230478,0.670796089476186,0.369756662732425
"1","232887",0.838584320355618,0.833212719111189,0.736182119755574,0.830660552234283,0.856258636780114,0.61958197927564
"1","232888",0.752617809006382,0.801383590678476,0.632188391353529,0.876475217872368,0.879823858786914,0.578863485810064
"1","232890",0.551740337001414,0.599338761702739,0.805516199213178,0.738844974707478,0.730802705277297,0.579080849346861
"1","232891",0.416025147168922,0.711392154778763,0.638760183440545,0.693599640383003,0.744827925285315,0.591708382174381
"1","232892",NA,0.72973713315513,0.79115480528524,0.816050319605706,0.592941823792471,0.431808795073358
"1","232948",0.755928946018454,0.593603905618332,0.775957390976763,0.721206398194826,0.716679987479683,0.325020680705076
"1","232949",0.536980516308357,0.476375919003604,0.43877022149439,0.509198285147979,0.566636746483732,0.270626152674532
"1","232950",0.1816306436746,0.388311398671751,0.59661614224795,0.579372140560447,0.623854568065771,0.346049975484313
"1","232953",0.0935534428573438,0.515695497489147,0.634145735800584,0.59968942790327,0.631391002696882,0.490801784458352
"1","232954",NA,0.588525940552967,0.486506229855602,0.705676759406911,0.810746289134154,0.283728023575058
"1","232961",0.470959589572696,0.748341221444548,0.684995780438989,0.847907451722115,0.801473696187314,0.0730881682755858
"1","232962",0.348434170836288,0.604795886271905,0.473932859593437,0.714165582675543,0.624573815598876,0.441704558261069
"1","232963",0.816496580927726,0.679306977737965,0.506022447752209,0.794286318843854,0.666742218105682,0.0750586625040802
"1","232964",0.488596756488342,0.787608142309049,0.709479253867034,0.765412715098832,0.672066547191283,0.609704133522795
"1","232965",0.539359889970594,0.682184214610275,0.536656314599949,0.437078638060769,0.866400225443963,0.581377674149945
"1","232966",NA,0.78334945180064,NA,0.545454545454545,0.609271795844942,NA
"1","232967",0.583383351196948,0.649869336232629,0.763157894736842,0.817966691943645,0.603705595353663,0.256494588021288
"1","232968",0.231455024943138,0.580255741581028,0.709720863229836,0.636654518575024,0.630455845866236,0.830539534499922
"1","232969",0.419079038062475,0.546920806891864,0.398361726822156,0.674787144684758,0.52665201376923,0.618043312186612
"1","232970",0.5,0.750907420335642,0.680413817439772,0.825753507883496,0.76477122507564,1
"1","232972",0.42720460055934,0.594373903281686,0.777713771047819,0.790755133648705,0.643808109931376,0.350070021007002
"1","232973",0.24913643956122,0.630187209111088,0.620400697268809,0.793360940427949,0.576587684088259,0.320681897575501
"1","232975",0.428153735189417,0.42104383642242,0.518915070320677,0.556601417448019,0.519343868007351,0.33869202199774
"1","232976",0.542782456065775,0.664587889675364,0.651726533714467,0.747238221021387,0.654153446991767,0.650871669116137
"1","232977",0.448110117074715,0.732523681342345,0.6139857986808,0.86188686116267,0.773930416874964,0.562840386864951
"1","232978",0.744668711586139,0.460441428798886,0.69696278339613,0.725359401650985,0.522804333643487,0.332359836852094
"1","232979",0.207019667802706,0.778640688290554,0.785452407132964,0.831078202077686,0.786547357151738,0.457124321476772
"1","232980",0.577595897904924,0.578545609921912,0.340810601583733,0.830763591587826,0.59770819808503,0.148205337167128
"1","233147",0,0.368548688544859,0.816496580927726,0.736069929965178,0.567733589433837,0.577920491816703
"1","2331543",NA,0.873326063219467,NA,0.685994340570035,0.858116330321033,-0.0371390676354104
"1","2332600",NA,0.365996568798251,NA,0.803763351135886,0.891456542654694,0.329006448461066
"1","2333086",NA,0.578102805800111,NA,0.6465739373851,0.740822042545479,0.393950698931115
"1","233369",0.519946946895745,0.796060179127773,0.671476452471039,0.7993674014595,0.814223062536745,0.473000659125503
"1","233374",0.223606797749979,0.685994340570035,0.881917103688197,0.690808395004085,0.58554004376912,0.60279628678631
"1","233375",NA,0.602915495567764,0.46978956393488,0.749161912915029,0.688821752265861,0.569190502012609
"1","233377",0.829288428862729,0.570425034040532,0.837610596838614,0.693670273717581,0.649048399732698,0.484213507017528
"1","233378",0.769800358919501,0.746943069316731,0.605227532668802,0.802820995369414,0.82945669511332,0.463293089165943
"1","233379",0.72032259798523,0.737427975629642,0.625008656689544,0.809942971925831,0.795625736547571,0.351345870083902
"1","233388",NA,0.701169591458887,NA,0.693375245281536,0.869048189253481,-0.18490006540841
"1","233389",0.774596669241483,0.547129689643179,0.2,0.682083971097675,0.617641272128829,0.686212398400123
"1","233394",-0.0860309002014607,0.584779768897622,0.70980053106005,0.402852267264233,0.537204713728777,0.400069589481273
"1","233405",NA,0.737657834455453,0.816496580927726,0.820217256389396,0.786504354351262,0.641177249549393
"1","233406",NA,0.828078671210825,NA,0.537086155529575,0.880704845927979,0.501745206004254
"1","233407",0.575008067771835,0.361986212362152,0.501831850316926,0.608055442661918,0.47859183548807,0.490665775498013
"1","233408",0.547722557505166,0.629827337226597,-0.400891862868637,0.717982747179827,0.704729992499945,0.27722843331623
"1","233409",NA,0.698336316620517,NA,0.744621636575818,0.687880509019574,0.656570669454759
"1","233410",NA,0.622765656194895,0.816496580927726,0.90910390789567,0.84657269643377,0.518653535910983
"1","233413",1,0.843274042711568,1,0.862105449728519,0.737864787372622,0
"1","233415",0.5,0.7353066331851,0.6,0.835509977844025,0.781407802208339,0.744208407535251
"1","233462",0.71082678992475,0.60762152231029,0.515532516655571,0.62771795312402,0.658565305544142,0.452572365029366
"1","233464",0.381575228329739,0.530373968476554,0.590611372287942,0.687889858492149,0.712249853533627,0.336270152964825
"1","233465",0.542595556458214,0.49315232285795,0.397307222800932,0.542738071381998,0.523845506336394,0.302639488133559
"1","233487",NA,0.822337991896893,0.577350269189626,0.632455532033676,0.742271443677877,0.577350269189626
"1","233490",0.313967003311289,0.601297755919043,0.531933912958387,0.718049263082949,0.625700722358458,0.35384325247009
"1","233491",0.571202899667484,0.568761481816971,0.499318082261324,0.632299051688892,0.64110158945899,0.360450897887183
"1","233492",NA,0.294883912309794,NA,0.652173913043478,0.699896472675615,-0.377964473009227
"1","233494",0.216234050057393,0.495551902046941,0.320539164393234,0.607657909893849,0.705870041847488,0.441426459649211
"1","233496",0.816496580927726,0.500156323280355,0.251976315339485,0.805929773352382,0.829268292682927,0.426401432711221
"1","233497",0.8125,0.76271276980969,0.6875,0.596480908063461,0.579365459502321,0.433012701892219
"1","233512",NA,0.634020748143177,NA,0.747024636640193,0.803150727180421,0.519887399905769
"1","233568",0.436120226657532,0.693231790670245,0.686484989085832,0.718227106670842,0.721338237730183,0.69993158968839
"1","233571",0.350829026274544,0.42526024731702,0.337779755857245,0.57042161856133,0.599586594992482,0.260215626358715
"1","233573",NA,0.604076148685802,NA,0.725426896096566,0.664814081846577,0.493135519045896
"1","233576",0.59336610396393,0.57805852985567,-0.243332131696144,0.485196238401262,0.346843987809648,-0.381894568371275
"1","233582",-0.0636284762975778,0.631408887954672,0.696310623822791,0.64024435141355,0.690804647970112,0.201901786050027
"1","233585",0.372602702914768,0.487591998417799,0.527663944445495,0.609653073592737,0.636229442287877,0.474966645235777
"1","233586",NA,0.820230172136451,NA,0.845777666372038,0.857385914813174,0.450748935855209
"1","233592",NA,0.574517033714499,NA,0.34788437491195,0.413770872994898,0.246536297364726
"1","233593",0.0761946144163421,0.621840478347111,0.619297318937726,0.658679210146036,0.695666226482557,0.217082587216525
"1","233611",0.207945453265981,0.453768261866384,0.437786312179403,0.605340192857543,0.607492140203726,0.445504258811989
"1","2337057",NA,0.552085830498826,NA,0.768913104962799,0.754078515435306,0.663146837030641
"1","233725",0.294384820277264,0.497204632953952,0.517995021404329,0.671451369082685,0.634672807439743,0.377603918278942
"1","233727",0.816496580927726,0.88249750329277,0.816496580927726,0.870967741935484,0.800444815158084,0.843220911372781
"1","233735",NA,0.621213736921218,0.824957911384306,0.759562126158475,0.776319989623494,0.610423464290599
"1","233737",0.442903946518119,0.433100149745383,0.466200698835371,0.612888565598932,0.633949715264946,0.388498432670754
"1","233741",NA,0.54547125235797,NA,0.651686342972705,0.770118122108733,0.398886301199035
"1","233743",0.364311439656088,0.446267322921712,0.637695541761557,0.544115462987466,0.534631707721242,0.362869160856601
"1","233745",-0.282528965608807,0.594223883088883,0.167812637740801,0.488436141006884,0.591081779372257,0.555807590524594
"1","233747",0.31261827563414,0.490871788471483,0.528912035934171,0.548067701377391,0.614636403897968,0.344064442492948
"1","233768",0.257195351347169,0.537370743603839,0.698239099199204,0.625790872286765,0.637012247599499,0.551212093783413
"1","233772",NA,0.439656158256719,NA,0.536309522347927,0.69785827701281,0.474160190683727
"1","233774",NA,0.419573195839137,NA,0.677643998637108,0.481543412343077,0.251976315339485
"1","233790",NA,0.535273425514726,NA,0.405456369546733,0.685125537722741,0.567678974673105
"1","233792",0.291772057370662,0.553831204701816,0.519607843137255,0.60408222457111,0.654926611184297,0.390081212017756
"1","233861",0.577350269189626,0.405710395549829,0.375,0.609817140090722,0.5462061163108,0.707392000740138
"1","233862",NA,0.639602149066831,NA,0.875,1,0.668153104781061
"1","233863",0.241746889207614,0.640913987205417,0.217992807256821,0.710787536594503,0.652261454140015,0.397532819278369
"1","233864",NA,NA,NA,NA,NA,NA
"1","233865",0.808137624265252,0.531108992303631,0.434219923489918,0.655493955795416,0.601963050414919,0.362002461538468
"1","233866",0.275009549108463,0.500669144030812,0.199505968780253,0.49587813593329,0.636376323176464,0.355174244984448
"1","233867",0.0836242010007091,0.609926583077243,0.50709255283711,0.712160186438094,0.769115581360504,0.215550768441142
"1","233868",NA,0.355409326655455,NA,0.773927254256989,0.486398174603486,0.724138820544297
"1","233869",NA,0.505291152639911,0,0.848874687627166,0.782074300588001,0.784070202132019
"1","233872",NA,0.18490006540841,NA,0.693375245281536,0.438529009653515,0.43412157106223
"1","233873",NA,NA,NA,NA,0.707106781186547,-0.333333333333333
"1","233874",NA,NA,NA,NA,NA,NA
"1","233876",NA,NA,NA,NA,NA,NA
"1","233877",NA,0.373306373291007,NA,0.570395413103637,0.491169140895532,0.280622206513837
"1","233878",NA,0.120096115353815,NA,0.539905524799017,0.651182356593344,0.546230993599135
"1","233879",0.238832573610613,0.49992499973172,0.576624042148485,0.40082435957989,0.627752022048887,0.594401908560055
"1","233880",0.138853941650762,0.531624227697554,0.446068699619702,0.48648962864271,0.53745014484469,0.396007119439463
"1","233882",NA,0.676263648697691,1,0.828552264999161,0.822427409196187,0.711571356684756
"1","233883",NA,0.861056771822892,NA,0.936382183834623,0.840168050416806,0.453742606486515
"1","233889",0.205437082431117,0.470314255161849,0.458651261244009,0.513584803100427,0.56363176929027,0.371129016853719
"1","233892",0.816496580927726,0.557634660791159,0.711286759159019,0.70114210738364,0.781536519664577,0.513985485250228
"1","233893",-1,0.568986660123059,0.755928946018454,0.700121991119578,0.341963639053603,0.0290088732374719
"1","233898",0.372839293810536,0.56481107730488,0.494845360824742,0.601096981698183,0.62360537622708,0.513662745689946
"1","233902",0.857142857142857,0.576480083542554,0.684083834786399,0.639012364772007,0.733443553043049,0.501120797416363
"1","233904",0.884984650702101,0.812697938867346,0.472647088502902,0.814946691666884,0.88257844101393,0.428619709611422
"1","233911",0.593230431518892,0.711581790462444,0.79320847902689,0.765492978638042,0.748100873453923,0.434454707655863
"1","233928",1,0.777478878252598,1,0.72297779499614,0.801224393953459,0.552334916501894
"1","233931",0.363241578628389,0.68051227284641,0.433962264150943,0.606369455618013,0.695308684459434,0.302423611201729
"1","233932",0.670820393249937,0.688967063953371,0.617065013405582,0.787782009520973,0.836177340095209,0.47750469688184
"1","233936",1,0.774278101813146,0.824957911384306,0.889000889001333,0.493128967573443,0.857492925712544
"1","233956",0.402015126103685,0.434699289267243,0.229181959861655,0.654067457983032,0.650297920847629,0.462260093600477
"1","233975",0.714285714285714,0.568863519207357,0.399003734443053,0.59228910293965,0.730205377848035,0.395074432451341
"1","233988",NA,NA,NA,NA,NA,NA
"1","233992",NA,0.500773395667191,NA,0.421052631578947,0.144337567297406,0
"1","233993",NA,NA,NA,NA,NA,NA
"1","233994",NA,0.333333333333333,NA,0.774596669241483,0.333333333333333,NA
"1","233995",NA,0.912870929175277,NA,NA,1,NA
"1","233997",0.12267912301643,0.0714353211164134,0.743484411410521,0.72251353876068,0.493626826324749,0.52964089770285
"1","234000",0.866025403784439,0.727432823510293,0.817059487979028,0.682461299018145,0.872019302840971,0.862105449728519
"1","234002",0.68135982250898,0.668025990032118,0.857215150219116,0.8854871107548,0.800721065077984,0.726734666060317
"1","234004",0.223606797749979,0.309761237064947,0.174077655955698,0.558052339653821,0.678833593026998,0.144337567297406
"1","2341542",NA,0.836242010007091,NA,0.725240667622842,1,0.603022689155527
"1","234286",NA,0.587774686696516,NA,0.644916927510017,0.606339062590832,0.738548945875996
"1","234287",NA,0.471404520791032,NA,0.942809041582063,0.522232967867094,0.348155311911396
"1","234288",NA,0.851843401928603,NA,0.922958206990897,0.861056771822892,0.449403531763883
"1","234289",NA,0.681005224606999,NA,0.766130877682874,0.44035242296399,0.212814132689687
"1","234290",NA,0.602265069787145,NA,0.502114174334679,0.804571596670073,0.198029508595335
"1","234292",0.612300098274752,0.488965453164393,0.43342002600867,0.573158205481112,0.690768774258638,0.526354614616295
"1","234293",NA,0.727695752414082,-0.333333333333333,0.790247725609493,0.718509573478717,0.546674903459965
"1","234296",0.755928946018454,0.662190213700625,0.788110406239101,0.910258989832799,0.728466846762165,0.842700971600384
"1","234299",0.201007563051842,0.605342699794384,-0.076696498884737,0.773191430148767,0.851855909245627,0.687082228316704
"1","234300",NA,0.82297807913413,0.545454545454545,0.756998750283532,0.865511875778457,0.494875347959351
"1","234301",0.52704627669473,0.496254868124223,0.563854325832728,0.551369113017472,0.556648376694137,0.23161954206072
"1","234302",0.408248290463863,0.611387760141611,0,0.654802165171322,0.728536035225658,0.31704797229261
"1","234305",NA,1,NA,0.5,1,-0.5
"1","234308",NA,0.792354773416884,NA,0.916515138991168,0.68421052631579,0.401477534273483
"1","234309",0.816496580927726,0.64935673394217,0.816496580927726,0.753253811372917,0.848606530563113,0.443484296991812
"1","234355",0.384615384615385,0.786035181903165,0.404577389939339,0.807391122257898,0.823529411764706,0.466252404120157
"1","234374",0.64597353377639,0.635509810500728,0.0942892858005893,0.548782349523673,0.535407489491171,0.475404869751358
"1","234375",NA,0.769824008370633,0.561489925074877,0.673830998043252,0.871967429646319,0.769269491390905
"1","234376",0.5,0.679219424776745,0.222222222222222,0.839984148648146,0.83389267597622,0.676543747873018
"1","234377",0.333333333333333,0.585706740151587,0.757033298610225,0.816785023580476,0.704370171895286,0.359105638914876
"1","234378",NA,0.824516032987793,0.577350269189626,0.749394205599818,0.814429664661286,0.567961834247065
"1","234379",1,0.754716981132075,0.801783725737273,0.84758689682642,0.735849056603774,0.491353814911995
"1","234397",0.342327974182844,0.553835668455737,0.527576065117547,0.645170096811519,0.723274072511784,0.334475674696762
"1","2344188",NA,0.464794315019301,NA,0.239285975985976,0.395011082470178,-0.14578918704204
"1","234494",-0.223606797749979,0.568654780298216,0,0.705023564727347,0.749161912915029,0.401286176952564
"1","234496",0.519827460062754,0.649137921041852,0.628037050887669,0.739882178132749,0.729217243129865,0.442631987104671
"1","234500",NA,0.923380516876639,NA,0.379628301182648,0.571428571428571,0.591607978309961
"1","234566",-1,0.558536318537327,1,0.398954513240948,0.450331592522749,0.467846351202329
"1","234568",NA,0.751596168191782,0.816496580927726,0.628106719163115,0.67846699279881,0.541611403016401
"1","234569",1,0.702494042496728,0.79356008551933,0.87231379109523,0.809536051267404,0.517885153789693
"1","234570",-0.223606797749979,0.338061701891407,-0.166666666666667,0.676660649321521,0.513513513513514,0.536745040121693
"1","234572",NA,0.413302247417076,0.18920575194229,0.580906952504619,0.604700326973686,0.476157408600177
"1","234573",0.380521195323595,0.576779530523582,0.554766839268625,0.709479594209009,0.728428191420261,0.608679823729063
"1","234574",0.444648645899944,0.611459933777373,0.448254777115414,0.809942132366808,0.768137721974405,0.517639106135002
"1","234576",NA,0.825257933412586,0.577350269189626,0.763855865642062,0.816496580927726,0.722185380728474
"1","234577",-1,0.4,NA,NA,0.333333333333333,-0.5
"1","234578",0.690541302631779,0.506788722640368,0.44562276379105,0.565573436878591,0.587964781597014,0.230472566032897
"1","234579",NA,0.619010374468926,0,0.64074513544124,0.520496174569674,0.776700895602923
"1","234591",NA,0.5,NA,0,0.894427190999916,NA
"1","234593",1,0.640435973588863,0.374101020915312,0.646054961460619,0.819942780835863,0.400353007181625
"1","2345947",NA,0.558156305651438,NA,0.808290376865476,0.975900072948533,-0.129099444873581
"1","234633",0.381839645568324,0.539653044698831,0.500954231085917,0.588927629810263,0.540415201145384,0.400782247865416
"1","2346512",NA,0.56112349705619,NA,0.65323269622562,0.635276233107637,0.437878102190403
"1","234752",0.442138994444436,0.569775576335023,0.606047506241177,0.585696024198973,0.674820000622129,0.34502578574927
"1","234762",0.545888397413643,0.779370335257155,0.615641494339519,0.715508923144808,0.792637464151603,0.425981217037598
"1","234771",0.725240667622842,0.868505942201913,0.637118247842279,0.877684745089906,0.739360077190476,0.644658371220304
"1","234789",NA,0.335177515225736,0.769897353862105,0.734982496390891,0.583333333333333,0.487194341169931
"1","234803",NA,NA,NA,NA,NA,NA
"1","234836",0.426347217745957,0.540829425976845,0.535054593277988,0.618303427578727,0.730602547211162,0.443232078989898
"1","234849",0.0838338383339281,0.49889039047379,0.378995022355915,0.522666975701867,0.649752187847036,0.193432223970765
"1","234878",0.769015354453092,0.70840662923552,0.831840655959554,0.771468369698432,0.803651760649421,0.382867001725808
"1","234879",NA,0.816496580927726,NA,NA,0.5,0.816496580927726
"1","234880",0.453742606486515,0.534355037271891,0.200160192256359,0.735896138827204,0.670766681662232,0.598113510551679
"1","234883",NA,NA,NA,NA,NA,NA
"1","234901",1,0.704186850828046,1,0.545544725589981,0.828078671210825,0.33362306249132
"1","234910",0.433012701892219,0.633530476125743,0.501280411827603,0.568970933788148,0.688524686437375,0.365863963490329
"1","234912",NA,NA,NA,NA,NA,NA
"1","234919",0,0.332183752157959,0.674199862463242,0.630893268144045,0.663338763391915,0.443560880468113
"1","234921",NA,0.191798818522917,1,0.629600187735357,0.806779311300716,0.153392997769474
"1","234923",NA,0.64790131918602,0.912870929175277,0.852085922996072,0.753495358482888,0.578355231254256
"1","234924",NA,0.529812942826018,NA,-0.149071198499986,0.639602149066831,1
"1","234925",NA,NA,NA,1,NA,NA
"1","234927",NA,0.690065559342354,NA,0.801783725737273,1,1
"1","234929",NA,-0.4,NA,-0.258198889747161,0.4,0.666666666666667
"1","234930",NA,NA,NA,NA,NA,NA
"1","234931",-0.182574185835055,0.777202285447573,0.816496580927726,0.692307692307692,0.780987800703446,0.0413449115297362
"1","234932",NA,-0.106600358177805,1,0.653197264742181,0.402015126103685,-0.612372435695794
"1","234933",-1,0.552377256026052,0.0672672793996312,0.668230581529866,0.746127256138617,0.635850784457874
"1","234934",NA,1,NA,-0.123091490979333,0.177393718796725,0.136557748399784
"1","234935",NA,1,0.774596669241483,0.8,0.707106781186547,0.774596669241483
"1","234936",NA,NA,NA,NA,NA,NA
"1","234937",0.8,0.380215621401156,0.727272727272727,0.480015360737319,0.733049036764981,0.0530661853257919
"1","234938",NA,0.64597353377639,NA,0.587974732207334,0.700876644050462,-0.157242725508288
"1","234939",NA,0.774596669241483,NA,0.774596669241483,0.377964473009227,NA
"1","234941",NA,0.852802865422442,0.774596669241483,1,0.639602149066831,0.577350269189626
"1","234942",NA,NA,NA,NA,NA,NA
"1","234943",NA,1,NA,1,1,1
"1","234944",NA,0.450834817333716,1,0.712931046239206,0.875412866823603,0.770528991698729
"1","234946",NA,0.202288694969669,NA,0.556293911166591,0.667697860889589,-0.176470588235294
"1","234947",NA,0.658242628763011,1,0.919145030018058,0.857690027870236,0.445668811624924
"1","234948",NA,1,1,1,1,NA
"1","234949",NA,NA,NA,NA,NA,NA
"1","234950",NA,1,NA,1,0,-0.816496580927726
"1","234951",NA,0.774596669241483,1,0.881917103688197,0.333333333333333,0.8
"1","234953",NA,NA,NA,NA,NA,NA
"1","235133",NA,0.870967741935484,NA,0.84119102419206,0.848027137302597,0.505780538858873
"1","235134",0.931594261397025,0.824259950805109,0.521749194749951,0.767629450904449,0.807326791883155,0.690265985010055
"1","235216",0.384249231502305,0.53646354474108,0.364768602070043,0.542965436082701,0.565385357500958,0.479143580044077
"1","235227",0.136082763487954,0.685189667911906,0.596962005795709,0.585581625005785,0.641301515652336,0.480572299325785
"1","235228",0.372540389225532,0.683663863787539,0.649069528100364,0.710179849941739,0.748827674896399,0.569521495235704
"1","235238",0.55795067295247,0.659949848204744,0.63266244751185,0.7001308088941,0.773528816564228,0.470570846647481
"1","235385",0.0636929755298482,0.580335614000207,0.574307323005264,0.576220879961126,0.685109225130921,0.458167135038201
"1","235386",0.80582296402538,0.763692467990538,0.80582296402538,0.832549828821331,0.753181916595446,0.482851284981744
"1","235416",0.621518876853885,0.645316064400704,0.428359736077124,0.765737942297327,0.771569346857858,0.386289616125393
"1","235430",0.323254091917618,0.755452656431971,0.475203399230225,0.799093161832575,0.735405407595424,0.557207159364517
"1","2354315",NA,0.837435789358624,NA,0.879408088351811,0.848628572784027,0.727860264242611
"1","235440",0.130051217752471,0.566954915588716,0.767689441791276,0.595335957134917,0.771332066005899,0.48916303193486
"1","235456",0.913907693767414,0.776639693394544,0.633685478666816,0.770030820628003,0.883740616432547,0.555744997631317
"1","235513",0.531347684010341,0.619968588247582,0.543341645966345,0.597722674887081,0.700953943290122,0.439622874707268
"1","235516",NA,0.817142046695656,0.5,0.737617986718358,0.832103320362783,0.629489377468256
"1","235524",0.718172351181598,0.688893519930279,0.37769631797511,0.699293051734644,0.668275874809613,0.543042069107125
"1","235552",0.204758331824029,0.586709854845994,0.630669771673144,0.663733447988472,0.771489315372393,0.207158923151726
"1","235555",0.530720914179419,0.513614681861707,0.401233156418047,0.593018937781691,0.658484751786766,0.316755828666225
"1","235563",NA,0.929669680201368,NA,0.817157062467115,0.708531487199759,0.714430817088025
"1","235567",0.209235074752273,0.491451300431665,0.372961886595179,0.537595623658369,0.607896332771954,0.434138086374436
"1","235571",0.345086544224104,0.524385523889024,0.520715443645785,0.58457064406688,0.599187725421104,0.33515004257957
"1","235575",0.461459682462189,0.458565643810772,0.482061905762088,0.546119014463298,0.541915699196635,0.333784737607527
"1","235583",NA,0.725988170378424,NA,0.53491988493561,0.69374593509432,NA
"1","235639",NA,0.516397779494322,NA,0.640512615220349,0.875,0
"1","235640",NA,0.7,NA,0.29038002254165,0.794461346554274,0.377171134256227
"1","235643",NA,NA,NA,NA,NA,NA
"1","235644",0.647925973277452,0.653301541508838,0.629343326658692,0.665126023252359,0.701526920349088,0.407279282935284
"1","235647",-0.816496580927726,0.460538930002723,0.568573532684178,0.627753949659318,0.248755496770252,0.547722557505166
"1","235648",NA,0.4,NA,0.774596669241483,0.8,NA
"1","2357091",NA,0.428359736077124,NA,0.340734167999968,0.69404917740145,-0.180438741779263
"1","235822",0.563601861976635,0.657594502868244,0.870388279778489,0.660741562593473,0.654704512441486,-0.129312208004966
"1","235823",NA,0.619712083305725,0.867721831274625,0.690444555234953,0.790738809063235,0.349436344759646
"1","235826",0.4,0.742272789088839,0.172825282455071,0.568665203319762,0.776040557940208,0.293105190880275
"1","235835",0.707106781186548,0.682315167198036,0.713067744653766,0.658417191878431,0.77742234263955,0.543304057198396
"1","235839",NA,0.745316186043521,NA,0.805834194468839,0.780895189700447,0.523138836662164
"1","235840",1,0.572696562414664,0.390434404721515,0.551541415311695,0.692158850714207,0.452426205284737
"1","235842",0.374927905411234,0.545522110072526,0.500076071981439,0.469127223783563,0.630407419982055,0.361847861863412
"1","235846",NA,0.706715357530101,0.500626174321759,0.833976223578181,0.847262638757547,0.588004789549432
"1","235849",0.366897595438039,0.563912630264282,0.770964650004929,0.718451604727514,0.665216754024128,0.509936866617431
"1","235850",0.74535599249993,0.433895595379635,0.666666666666667,0.486823254537674,0.561387021457089,0.3023310133654
"1","235851",0.123091490979333,0.640756666520963,0.208616479694303,0.577420250374149,0.726836988166686,0.450763892324651
"1","235855",0.225727118146031,0.651696904039991,0.487262434203782,0.565606147011974,0.583296081766187,0.426639035545783
"1","235856",0.642857142857143,0.535306626973397,0.557655224871256,0.709807649111172,0.663818048816991,0.427799905884031
"1","235857",NA,0.701862406343596,NA,0.675675675675676,0.700876644050462,0.647058823529412
"1","235860",0.396799164689448,0.697753587570512,0.557512561765879,0.650967668930555,0.674530046489641,0.35465683008681
"1","235863",0.190006349808098,0.618496492409178,0.486999631131216,0.571653428784611,0.678174193748196,0.427849754530979
"1","235866",0.562815092748263,0.641787994933807,0.190188830103148,0.609185102814772,0.691221589201049,0.367545999540721
"1","235871",0.707106781186548,0.589304147400623,0.647058823529412,0.702495320199694,0.729386450412544,0.577291920635397
"1","235873",NA,0.662309043388898,NA,0.678035480525807,0.596205305258139,0.620255864571721
"1","235884",-0.5,0.689494195501515,0.471404520791032,0.781875621990313,0.730585181092273,0.218159722064831
"1","235889",0.577350269189626,0.526483254356254,0.346410161513775,0.586236043882164,0.62306179079517,0.351878271173619
"1","235891",NA,0.729396808625797,1,0.804597701149425,0.326782650712724,0.132732968300475
"1","235895",0.44854261357253,0.69160992992888,0.541525081411156,0.714105125942473,0.825621507238506,0.588998583408765
"1","235978",0.452087093310659,0.553681153014322,0.573621664367382,0.580690855351712,0.714884003784268,0.535985729058513
"1","235981",0.478350186907465,0.76237386454571,0.64162211112263,0.72500391725873,0.754520874933014,0.607539938386658
"1","235984",NA,0.380961195927703,NA,0.721117704694342,0.47301616487964,NA
"1","235985",0.450285062165872,0.583327917731042,0.363703720103455,0.667436581778258,0.666498034486412,0.396167540824714
"1","235986",0.265641734539933,0.750670344792825,0.595694929508116,0.818485613304835,0.69583991525119,0.200584785466478
"1","235988",NA,0.776205864234492,1,0.908025222073467,0.676470588235294,0.816496580927726
"1","235989",NA,NA,NA,NA,NA,NA
